game_no,lander_x,lander_y,lander_velo_x,lander_velo_y,angle,angular_velocity,leg_1_in_contact,leg_2_in_contact,action,reward,done,info
0,0.22621145844459534,1.1799966096878052,0.6247473955154419,-0.42109355330467224,-0.18704722821712494,-0.06450378149747849,0.0,0.0,0,-0.9647201802246741,False,{}
0,0.23235101997852325,1.169943928718567,0.6152400374412537,-0.4469450116157532,-0.18834449350833893,-0.025945652276277542,0.0,0.0,1,0.005765939469627029,False,{}
0,0.23840542137622833,1.1593120098114014,0.6045664548873901,-0.472427636384964,-0.18745838105678558,0.01772228814661503,0.0,0.0,1,0.2994959060363567,False,{}
0,0.2446351945400238,1.1490957736968994,0.621880292892456,-0.4539124667644501,-0.1863601952791214,0.021963827311992645,0.0,0.0,2,0.41654274549260323,False,{}
0,0.25102320313453674,1.1394716501235962,0.6376723051071167,-0.42759913206100464,-0.18522387742996216,0.022726496681571007,0.0,0.0,2,0.8339343421290095,False,{}
0,0.25741130113601685,1.1292474269866943,0.6376721858978271,-0.45426592230796814,-0.1840875744819641,0.022726496681571007,0.0,0.0,0,-0.5449030284177923,False,{}
0,0.2637302279472351,1.1184344291687012,0.6290173530578613,-0.48022422194480896,-0.18119843304157257,0.05778238922357559,0.0,0.0,1,0.3250663976652117,False,{}
0,0.2701197564601898,1.106999397277832,0.6379080414772034,-0.5080913305282593,-0.1801423877477646,0.021121013909578323,0.0,0.0,3,-1.3764138446415177,False,{}
0,0.2765210270881653,1.096451997756958,0.6398350596427917,-0.4687342345714569,-0.17985539138317108,0.005740288645029068,0.0,0.0,2,2.8350531548090148,False,{}
0,0.28304386138916016,1.0862901210784912,0.6519926190376282,-0.4516104459762573,-0.17955844104290009,0.005938899703323841,0.0,0.0,2,0.5554953514639294,False,{}
0,0.28980618715286255,1.0764110088348389,0.6753302812576294,-0.43896397948265076,-0.17865900695323944,0.01798894628882408,0.0,0.0,2,-0.6614497628412324,False,{}
0,0.2966516613960266,1.0659019947052002,0.685812771320343,-0.46721890568733215,-0.1799321472644806,-0.025462698191404343,0.0,0.0,3,-1.7626953979306552,False,{}
0,0.30355778336524963,1.0547850131988525,0.69340580701828,-0.49442338943481445,-0.1827375441789627,-0.05610783025622368,0.0,0.0,3,-1.607610223972016,False,{}
0,0.31046390533447266,1.0430684089660645,0.6934056282043457,-0.5210907459259033,-0.18554292619228363,-0.056107766926288605,0.0,0.0,0,-0.9254369112307756,False,{}
0,0.3173700273036957,1.0307517051696777,0.6934054493904114,-0.5477580428123474,-0.18834826350212097,-0.05610717460513115,0.0,0.0,0,-0.9296024934855325,False,{}
0,0.3241897523403168,1.0178602933883667,0.6825353503227234,-0.5730323791503906,-0.18891675770282745,-0.011369945481419563,0.0,0.0,1,0.18621815253226373,False,{}
0,0.3309164047241211,1.0044022798538208,0.670803427696228,-0.5978939533233643,-0.18704943358898163,0.03734656423330307,0.0,0.0,1,0.4902979367107616,False,{}
0,0.33796969056129456,0.9915377497673035,0.7026761770248413,-0.5714239478111267,-0.1843826174736023,0.05333627015352249,0.0,0.0,2,0.2515402384967274,False,{}
0,0.34511440992355347,0.9780564308166504,0.7141400575637817,-0.5991330742835999,-0.1840447187423706,0.006757914088666439,0.0,0.0,3,-1.6052010086994233,False,{}
0,0.35232314467430115,0.9647580981254578,0.7206810116767883,-0.5910128355026245,-0.18385833501815796,0.003727538976818323,0.0,0.0,2,0.7416610219664335,False,{}
0,0.3596111238002777,0.950835108757019,0.7306536436080933,-0.619037926197052,-0.18572930991649628,-0.03741942346096039,0.0,0.0,3,-1.7264548321001303,False,{}
0,0.3668990135192871,0.9363119602203369,0.7306535243988037,-0.6457048654556274,-0.1876002699136734,-0.03741917759180069,0.0,0.0,0,-0.8386410522165875,False,{}
0,0.37418699264526367,0.9211888909339905,0.7306534647941589,-0.6723718643188477,-0.18947121500968933,-0.03741903603076935,0.0,0.0,0,-0.8385481646932931,False,{}
0,0.3815556466579437,0.9054333567619324,0.7408419251441956,-0.7007580399513245,-0.19346849620342255,-0.0799456387758255,0.0,0.0,3,-1.9370741538099867,False,{}
0,0.38884449005126953,0.8891023993492126,0.7307873964309692,-0.7260715961456299,-0.19539152085781097,-0.03846009820699692,0.0,0.0,1,-0.04932913299353345,False,{}
0,0.3961332440376282,0.8721714019775391,0.7307873964309692,-0.7527385354042053,-0.1973145306110382,-0.03846010938286781,0.0,0.0,0,-0.8391640965460851,False,{}
0,0.40333032608032227,0.854666531085968,0.7192565202713013,-0.7779361009597778,-0.19686441123485565,0.009002813138067722,0.0,0.0,1,0.26493593097009804,False,{}
0,0.4107134938240051,0.8374889492988586,0.7375848889350891,-0.7633439302444458,-0.19612997770309448,0.014688665047287941,0.0,0.0,2,0.8027558696533219,False,{}
0,0.4181581437587738,0.8196892142295837,0.7453488111495972,-0.7912179231643677,-0.19700951874256134,-0.01759069785475731,0.0,0.0,3,-1.4118256921749708,False,{}
0,0.42550697922706604,0.8013131618499756,0.7333081364631653,-0.816506564617157,-0.19542257487773895,0.03173845633864403,0.0,0.0,1,0.3732559607704229,False,{}
0,0.4329395294189453,0.7823052406311035,0.7438518404960632,-0.8448715806007385,-0.19603165984153748,-0.01218158658593893,0.0,0.0,3,-1.5944438997823045,False,{}
0,0.4402981698513031,0.7627178430557251,0.734573245048523,-0.8703795075416565,-0.19473297894001007,0.02597380056977272,0.0,0.0,1,0.1166846942556117,False,{}
0,0.44765692949295044,0.7425305843353271,0.734573245048523,-0.8970462679862976,-0.19343429803848267,0.025973808020353317,0.0,0.0,0,-0.5560028556075451,False,{}
0,0.45508241653442383,0.7217183709144592,0.7430056929588318,-0.925043523311615,-0.1938895285129547,-0.009104399010539055,0.0,0.0,3,-1.399363526254375,False,{}
0,0.46250802278518677,0.7003063559532166,0.7430057525634766,-0.9517101645469666,-0.19434474408626556,-0.00910431332886219,0.0,0.0,0,-0.7396570336880472,False,{}
0,0.46993350982666016,0.6782941818237305,0.7430058121681213,-0.9783768057823181,-0.19479995965957642,-0.00910416804254055,0.0,0.0,0,-0.7512215210397812,False,{}
0,0.4772886335849762,0.6556965708732605,0.7341804504394531,-1.004162311553955,-0.19345687329769135,0.026861539110541344,0.0,0.0,1,-0.01943602869570668,False,{}
0,0.48464375734329224,0.632499098777771,0.7341803908348083,-1.0308291912078857,-0.19211378693580627,0.026861395686864853,0.0,0.0,0,-0.6096227424204699,False,{}
0,0.4920695424079895,0.6086779236793518,0.7430665493011475,-1.0587821006774902,-0.19261035323143005,-0.00993138737976551,0.0,0.0,3,-1.4624623976126532,False,{}
0,0.49943503737449646,0.585024893283844,0.7377678155899048,-1.0514024496078491,-0.19383341073989868,-0.024461202323436737,0.0,0.0,2,1.8349053472842456,False,{}
0,0.5067113637924194,0.5608033537864685,0.7265312075614929,-1.0763704776763916,-0.19272464513778687,0.02217492088675499,0.0,0.0,1,0.0009564649223545996,False,{}
0,0.5139209032058716,0.5360051393508911,0.7181121110916138,-1.1017756462097168,-0.1898697167634964,0.057098448276519775,0.0,0.0,1,-0.07214857200312849,False,{}
0,0.5211673974990845,0.5121016502380371,0.7224990129470825,-1.062105417251587,-0.18771710991859436,0.04305253550410271,0.0,0.0,2,4.165590608867729,False,{}
0,0.5285066366195679,0.48757925629615784,0.7341523170471191,-1.0899097919464111,-0.18793724477291107,-0.00440288707613945,0.0,0.0,3,-1.8481936753177297,False,{}
0,0.535845935344696,0.46245691180229187,0.7341522574424744,-1.1165764331817627,-0.18815737962722778,-0.0044028377160429955,0.0,0.0,0,-1.1167967133362708,False,{}
0,0.5430922508239746,0.4367680549621582,0.7224312424659729,-1.1414504051208496,-0.18594488501548767,0.04424962028861046,0.0,0.0,1,-0.17570576095900378,False,{}
0,0.5502470135688782,0.4105084538459778,0.7109113931655884,-1.1665282249450684,-0.18135416507720947,0.09181416779756546,0.0,0.0,1,-0.05068786542491807,False,{}
0,0.5576532483100891,0.3851078748703003,0.7357123494148254,-1.1283234357833862,-0.17643211781978607,0.09844138473272324,0.0,0.0,2,2.9812542062298464,False,{}
0,0.5651548504829407,0.359093576669693,0.7476617693901062,-1.1558947563171387,-0.17392568290233612,0.050128646194934845,0.0,0.0,3,-1.930709526753701,False,{}
0,0.5725888013839722,0.3325080871582031,0.7391171455383301,-1.1810798645019531,-0.16963689029216766,0.0857759565114975,0.0,0.0,1,-0.5218047036089206,False,{}
0,0.5799585580825806,0.30533117055892944,0.7310723066329956,-1.2072011232376099,-0.16372549533843994,0.11822795867919922,0.0,0.0,1,-0.5705435469153304,False,{}
0,0.5874238014221191,0.2775309681892395,0.7430606484413147,-1.2351866960525513,-0.16026398539543152,0.06923063844442368,0.0,0.0,3,-2.1254771562051347,False,{}
0,0.5948103666305542,0.24914489686489105,0.7331925630569458,-1.2610241174697876,-0.15480166673660278,0.10924625396728516,0.0,0.0,1,-0.7250521529804803,False,{}
0,0.6024543642997742,0.22160734236240387,0.7584392428398132,-1.2232831716537476,-0.14885255694389343,0.11898218095302582,0.0,0.0,2,2.5269728464298966,False,{}
0,0.6100984811782837,0.19347025454044342,0.7584385275840759,-1.249952793121338,-0.14290346205234528,0.11898183822631836,0.0,0.0,0,-1.490458166530857,False,{}
0,0.6178251504898071,0.16470423340797424,0.7688801288604736,-1.2781312465667725,-0.13910555839538574,0.07595787197351456,0.0,0.0,3,-2.5382613033161747,False,{}
0,0.6256157159805298,0.13532818853855133,0.7768701314926147,-1.3053988218307495,-0.13692370057106018,0.04363686218857765,0.0,0.0,3,-2.630211188710034,False,{}
0,0.6333469152450562,0.10536053776741028,0.7694280743598938,-1.331559419631958,-0.13323938846588135,0.07368595898151398,0.0,0.0,1,-1.738346954669338,False,{}
0,0.6410781741142273,0.07479315996170044,0.7694277763366699,-1.358227252960205,-0.12955507636070251,0.07368585467338562,0.0,0.0,0,-2.283840843420762,False,{}
0,0.6488370895385742,0.04498530551791191,0.7726045846939087,-1.324510097503662,-0.12628595530986786,0.06538305431604385,0.0,0.0,2,2.2949400973310334,False,{}
0,0.6565961837768555,0.014577636495232582,0.7726044654846191,-1.351177453994751,-0.12301681935787201,0.06538297235965729,0.0,0.0,0,-2.6187059176099012,False,{}
0,0.6642608642578125,-0.016401376575231552,0.7607493996620178,-1.3763840198516846,-0.11732371151447296,0.11386241763830185,0.0,1.0,1,8.152523362290738,False,{}
0,0.6715106964111328,-0.03842724859714508,0.9311539530754089,-0.9429990649223328,-0.3060002624988556,-4.399768352508545,1.0,1.0,1,-100.0,True,{'TimeLimit.truncated': False}
1,0.010232066735625267,1.3868745565414429,0.5234886407852173,-0.5472392439842224,-0.013649129308760166,-0.15550003945827484,0.0,0.0,3,-2.077435424968199,False,{}
1,0.015469265170395374,1.3739691972732544,0.5336214303970337,-0.5736948251724243,-0.023444149643182755,-0.1959189474582672,0.0,0.0,3,-2.3437165254711076,False,{}
1,0.020706748589873314,1.3604649305343628,0.5336512327194214,-0.6003729701042175,-0.033237289637327194,-0.19588103890419006,0.0,0.0,0,-1.611888365571474,False,{}
1,0.02587308920919895,1.3463654518127441,0.5247086882591248,-0.6268444657325745,-0.04122866690158844,-0.1598423421382904,0.0,0.0,1,-0.8487599063065818,False,{}
1,0.03096151351928711,1.3316644430160522,0.514936625957489,-0.6535616517066956,-0.04725775495171547,-0.12059278786182404,0.0,0.0,1,-0.6318974871255125,False,{}
1,0.0359196662902832,1.3174515962600708,0.5027031898498535,-0.6319189071655273,-0.054071102291345596,-0.13627970218658447,0.0,0.0,2,2.8832042723625024,False,{}
1,0.040815066546201706,1.3026360273361206,0.4948192536830902,-0.658664345741272,-0.059301454573869705,-0.10461640357971191,0.0,0.0,1,-0.7202811034348986,False,{}
1,0.04564504697918892,1.2872306108474731,0.48659101128578186,-0.6848375201225281,-0.0628710389137268,-0.07139816135168076,0.0,0.0,1,-0.4913728824926966,False,{}
1,0.050475023686885834,1.2712252140045166,0.4866003096103668,-0.7115073800086975,-0.06644044816493988,-0.07139462977647781,0.0,0.0,0,-0.9641088526455519,False,{}
1,0.05523681640625,1.2546156644821167,0.4780583381652832,-0.7382853627204895,-0.06830105930566788,-0.03721515089273453,0.0,0.0,1,-0.33254251970507087,False,{}
1,0.060075949877500534,1.2374087572097778,0.48774075508117676,-0.7649329900741577,-0.07209688425064087,-0.07592394948005676,0.0,0.0,3,-1.4783755878935085,False,{}
1,0.06500253826379776,1.2195974588394165,0.49870404601097107,-0.7919116616249084,-0.07808897644281387,-0.11985240876674652,0.0,0.0,3,-1.7411172915853104,False,{}
1,0.06992940604686737,1.2011867761611938,0.49872198700904846,-0.8185833692550659,-0.08407960087060928,-0.1198233962059021,0.0,0.0,0,-1.0566726002064115,False,{}
1,0.07476606220006943,1.1821765899658203,0.4874112606048584,-0.845115065574646,-0.08780314773321152,-0.0744776725769043,0.0,0.0,1,-0.2396523856831709,False,{}
1,0.07960281521081924,1.1625664234161377,0.48742038011550903,-0.8717853426933289,-0.09152709692716599,-0.07448555529117584,0.0,0.0,0,-0.7670517261888676,False,{}
1,0.08453664928674698,1.1423434019088745,0.49960166215896606,-0.8991958498954773,-0.09770440310239792,-0.12355728447437286,0.0,0.0,3,-1.6529117019719866,False,{}
1,0.08947066962718964,1.121520757675171,0.49962013959884644,-0.9258686900138855,-0.10387975722551346,-0.1235179677605629,0.0,0.0,0,-0.9196378504223617,False,{}
1,0.09433718025684357,1.1015158891677856,0.4936407506465912,-0.8895995616912842,-0.11082777380943298,-0.13897298276424408,0.0,0.0,2,4.427537348055705,False,{}
1,0.09932346642017365,1.0821748971939087,0.5054885149002075,-0.8601201176643372,-0.11765361577272415,-0.13652917742729187,0.0,0.0,2,2.8722189923385715,False,{}
1,0.10430993884801865,1.0622344017028809,0.5055055022239685,-0.8867987394332886,-0.12447886914014816,-0.13651719689369202,0.0,0.0,0,-1.0544109912062254,False,{}
1,0.10937738418579102,1.0416861772537231,0.5156347155570984,-0.9140220880508423,-0.1333388090133667,-0.17721480131149292,0.0,0.0,3,-1.7906328660722852,False,{}
1,0.11462116241455078,1.0220061540603638,0.5330567359924316,-0.8754575848579407,-0.14198903739452362,-0.17302045226097107,0.0,0.0,2,3.18088399807196,False,{}
1,0.11982659995555878,1.002773642539978,0.5298306345939636,-0.8556901216506958,-0.15127480030059814,-0.18573205173015594,0.0,0.0,2,2.4753771498660173,False,{}
1,0.12493572384119034,0.9829712510108948,0.517699658870697,-0.8808063864707947,-0.1580624133348465,-0.13576453924179077,0.0,0.0,1,-0.32981720869255926,False,{}
1,0.13030099868774414,0.963296115398407,0.5424957871437073,-0.8751004338264465,-0.1640334129333496,-0.1194196566939354,0.0,0.0,2,0.19079126587028555,False,{}
1,0.1358041763305664,0.9440305829048157,0.556164026260376,-0.8569000363349915,-0.1698826402425766,-0.1169845461845398,0.0,0.0,2,1.7518207921551265,False,{}
1,0.14130744338035583,0.924165666103363,0.5561633110046387,-0.8835694789886475,-0.1757318526506424,-0.1169843077659607,0.0,0.0,0,-0.9478116737780908,False,{}
1,0.14693108201026917,0.9042530655860901,0.5679441690444946,-0.8856692910194397,-0.18133041262626648,-0.11197108030319214,0.0,0.0,2,0.21051562892897097,False,{}
1,0.1525547057390213,0.8837410807609558,0.5679434537887573,-0.9123384356498718,-0.18692894279956818,-0.1119709461927414,0.0,0.0,0,-0.8843496907192616,False,{}
1,0.1581784188747406,0.8632344603538513,0.5682865977287292,-0.912165641784668,-0.1928737908601761,-0.11889733374118805,0.0,0.0,2,1.0225117567553184,False,{}
1,0.16400471329689026,0.8431366086006165,0.5882123708724976,-0.8939793109893799,-0.19849471747875214,-0.11241835355758667,0.0,0.0,2,1.4617193772779558,False,{}
1,0.16992445290088654,0.8224080801010132,0.5999634265899658,-0.922361433506012,-0.20655055344104767,-0.1611168086528778,0.0,0.0,3,-1.9380141499047727,False,{}
1,0.1757560670375824,0.8011144995689392,0.588847279548645,-0.9471856951713562,-0.21228453516960144,-0.11467975378036499,0.0,0.0,1,-0.14043430164815504,False,{}
1,0.18149642646312714,0.7792591452598572,0.577317476272583,-0.971826434135437,-0.21559986472129822,-0.0663064494729042,0.0,0.0,1,0.13669628095627331,False,{}
1,0.18723678588867188,0.7568038105964661,0.5773171186447144,-0.998494029045105,-0.2189151644706726,-0.06630619615316391,0.0,0.0,0,-0.5828136141430491,False,{}
1,0.19307155907154083,0.7337281107902527,0.5891314744949341,-1.0264413356781006,-0.22464486956596375,-0.11459419876337051,0.0,0.0,3,-1.5227312313175776,False,{}
1,0.1991698294878006,0.7105615139007568,0.6146594882011414,-1.0303694009780884,-0.22953514754772186,-0.09780530631542206,0.0,0.0,2,-0.3416624648960919,False,{}
1,0.20534677803516388,0.6867732405662537,0.6245093941688538,-1.0583363771438599,-0.2364579141139984,-0.13845516741275787,0.0,0.0,3,-1.5169384714940282,False,{}
1,0.21142950654029846,0.6624123454093933,0.6126742362976074,-1.0834168195724487,-0.24093613028526306,-0.08956412971019745,0.0,0.0,1,0.09041919740354956,False,{}
1,0.21743535995483398,0.6374837160110474,0.6029794812202454,-1.1083369255065918,-0.24337130784988403,-0.048703841865062714,0.0,0.0,1,0.19660759141609788,False,{}
1,0.22335167229175568,0.6119776964187622,0.591766357421875,-1.1336194276809692,-0.24350126087665558,-0.0025991497095674276,0.0,0.0,1,0.46156241045830027,False,{}
1,0.2295551300048828,0.5865958333015442,0.6197385191917419,-1.1279828548431396,-0.2428801953792572,0.012421384453773499,0.0,0.0,2,1.0930718153048928,False,{}
1,0.23582324385643005,0.5605905652046204,0.6278682947158813,-1.1559641361236572,-0.24395889043807983,-0.021574022248387337,0.0,0.0,3,-0.8092521099955821,False,{}
1,0.2420097291469574,0.5340085029602051,0.6176272034645081,-1.18125581741333,-0.24292205274105072,0.0207366980612278,0.0,0.0,1,0.5118239280724037,False,{}
1,0.24819621443748474,0.5068264603614807,0.6176270842552185,-1.2079225778579712,-0.2418852150440216,0.020736640319228172,0.0,0.0,0,-0.06981040643864844,False,{}
1,0.254324346780777,0.4790725111961365,0.610244631767273,-1.2330886125564575,-0.23927703499794006,0.052163511514663696,0.0,0.0,1,0.5085433101084231,False,{}
1,0.2604537904262543,0.45153188705444336,0.6109586954116821,-1.2237080335617065,-0.23725658655166626,0.040408965200185776,0.0,0.0,2,2.8231627975231506,False,{}
1,0.26677387952804565,0.42402034997940063,0.6296119689941406,-1.2223536968231201,-0.23483525216579437,0.04842713475227356,0.0,0.0,2,1.249642177018427,False,{}
1,0.2730359137058258,0.39592817425727844,0.6223156452178955,-1.2479270696640015,-0.2308967560529709,0.07877057790756226,0.0,0.0,1,0.4142125201571514,False,{}
1,0.2796056866645813,0.3685789406299591,0.6526600122451782,-1.2148520946502686,-0.22651897370815277,0.08755577355623245,0.0,0.0,2,3.510877281574932,False,{}
1,0.2862442135810852,0.34061551094055176,0.6612714529037476,-1.2424217462539673,-0.22389809787273407,0.05241739749908447,0.0,0.0,3,-0.8339271652527873,False,{}
1,0.2928827404975891,0.31205227971076965,0.6612712144851685,-1.269088864326477,-0.22127722203731537,0.0524173378944397,0.0,0.0,0,-0.40217509932165285,False,{}
1,0.2995213568210602,0.2828890085220337,0.6612710356712341,-1.2957561016082764,-0.21865636110305786,0.05241727828979492,0.0,0.0,0,-0.5106488500996988,False,{}
1,0.3062216639518738,0.2540069818496704,0.667746365070343,-1.2833091020584106,-0.21634580194950104,0.04621152952313423,0.0,0.0,2,2.1544681308360625,False,{}
1,0.31292200088500977,0.22452500462532043,0.6677461862564087,-1.3099761009216309,-0.21403522789478302,0.04621110111474991,0.0,0.0,0,-0.8677223524862541,False,{}
1,0.31962233781814575,0.19444313645362854,0.6677460074424744,-1.336643099784851,-0.2117246687412262,0.04621109366416931,0.0,0.0,0,-1.047946038552169,False,{}
1,0.3264102041721344,0.16528280079364777,0.6770910620689392,-1.2957700490951538,-0.21000291407108307,0.034435056149959564,0.0,0.0,2,3.911667270972214,False,{}
1,0.3331289291381836,0.13554146885871887,0.6683949828147888,-1.321346640586853,-0.2064921110868454,0.07021617889404297,0.0,0.0,1,-0.933533417500114,False,{}
1,0.33994102478027344,0.10516935586929321,0.6801372170448303,-1.349722146987915,-0.2054152637720108,0.021536851301789284,0.0,0.0,3,-2.6035672336890046,False,{}
1,0.3466935157775879,0.07421272993087769,0.6726544499397278,-1.375494122505188,-0.20280249416828156,0.052255503833293915,0.0,0.0,1,-1.6153880549103679,False,{}
1,0.3535428047180176,0.04263368621468544,0.6848024725914001,-1.4034935235977173,-0.2026739865541458,0.002570477547124028,0.0,0.0,3,-3.2218326432375464,False,{}
1,0.36047011613845825,0.011401185765862465,0.6928349733352661,-1.3881244659423828,-0.20277896523475647,-0.0020996397361159325,0.0,0.0,2,0.2576189713804354,False,{}
1,0.36733752489089966,-0.020403839647769928,0.6852664947509766,-1.4133564233779907,-0.20128996670246124,0.0297795869410038,0.0,0.0,1,-2.536416394549063,False,{}
1,0.37426862120628357,-0.05282416567206383,0.6932557225227356,-1.4409242868423462,-0.20143663883209229,-0.0029333834536373615,1.0,1.0,3,16.118022823598608,False,{}
1,0.3818412721157074,-0.08098936080932617,0.6990377306938171,-0.8554448485374451,-0.14503206312656403,4.5332136154174805,1.0,1.0,3,-100.0,True,{'TimeLimit.truncated': False}
2,-0.011682701297104359,1.4213488101959229,-0.5908576250076294,0.21886754035949707,0.01339770294725895,0.13246290385723114,0.0,0.0,0,-0.1463428316845352,False,{}
2,-0.017440224066376686,1.4256762266159058,-0.5803035497665405,0.1922799050807953,0.017895502969622612,0.08996446430683136,0.0,0.0,3,0.9578389503993219,False,{}
2,-0.02329254150390625,1.4293906688690186,-0.5921903848648071,0.16499283909797668,0.024778779596090317,0.1376781314611435,0.0,0.0,1,-1.439683199512699,False,{}
